,fid,Label,State2017,State2022,FloorArea,Subway,SubwayDistance,RoadsDistance,Roads,Crosswalks,BusStations,BusStationDistance,PublicSpaces,LandValueGrowthRate(1y),LandValueGrowthRate(5y),TotalPopulations,10s,20s,30s,40s,50s,ShortForeigners,ShortChinese,LongForeigners,LongChinese,WorkingPopulations,FranchiseF&Bs,F&Bs,F&BDiversity,ServiceDiversity,Accommodations,RetailDiversity,AverageArea,OpeningRate,ClosingRate,BuildingAge,ResidentialArea,LivingFacilityArea,HousingUnitAreaPrice,AdjacentPopulations,RentGap(%),InflowIDX,NearestIC,GreenSpace,CV
1373,4675,2,Global,Global,573.532597222222,1,204.536075733504,4771.4078040763,67,15,3,40.3691057658068,0,28.923811784039,40.40226543043447,3125.25291365257,5.697775105086384,25.500871161518536,19.43095612067913,15.296033542430864,13.112078568631462,719.914214585672,61.20952241190948,466.704376627522,66.02486196362416,2590.39783741602,0.0,88,7,15,9,13,220.0,2.650943396226415,1.0377358490566038,38.5481727574751,0.546268656716418,0.37910447761194,3512795.241,15428.8307008025,4.033725515385327,-18.97628603857821,2964.59073856844,94.507,175
1374,4676,0,Under,Under,1322.57659574468,0,214.886602849593,2017.17108991458,23,10,3,132.540656740116,0,-7.94713493054402,2.758075803640116,1531.07427963672,6.129181238933907,21.384878812975945,18.400650669647582,15.518398356901615,13.72046587207165,208.631205644931,58.31042604513165,163.444395087147,66.61988651631019,1000.68341867015,0.0,15,8,7,2,7,3662.0,1.2758620689655171,1.006896551724138,34.1975308641975,0.759493670886076,0.139240506329114,1837680.167,16316.4925918729,-16.794644519587386,-62.46560292254628,2704.29629754842,36280.409,256
1375,4677,0,Under,Under,578.279828571429,0,389.296574690053,4123.81230596115,64,0,0,273.449811217247,3,-48.8991528613563,-43.08347270102693,4066.55364403069,6.447684678920843,14.743977158210235,17.406656203202267,15.65404257334004,14.874886762996478,119.566366667102,61.63176240343599,222.502247635991,67.1751276070858,1367.69254756141,0.0,12,4,2,0,6,26.0,1.1168384879725086,1.0034364261168385,30.5974440894569,0.916167664670659,0.0479041916167665,2113695.231,15020.2664971604,-47.22508076667004,8.295113000810444,2481.50771876167,12348.756,377
1376,4678,0,Under,Under,632.826153846154,0,227.860783997731,4652.64607770584,64,1,2,94.2904659716478,0,-36.1490096438504,-29.858526052652028,4305.14018781977,6.440471517438322,14.437565988230949,17.41712591794346,15.664381683304612,14.912315127452162,102.803920727582,62.19470304183463,225.755910607789,66.41578399355843,1378.31119001292,0.0,17,7,5,3,10,107.0,1.5267175572519085,1.0076335877862594,29.15,0.903409090909091,0.0681818181818182,2262829.739,15404.1033616953,-10.62732002839433,11.792035842220658,2307.1160627933,11551.622,250
1377,4679,0,Under,Under,7384.04222222222,1,189.558068369162,634.611571339662,5,2,2,133.399194602391,0,12.6393002459761,30.67765524579428,2788.9421858999,6.173320776174257,15.00751247831064,18.11638884458509,15.723366675117845,14.63881360828971,71.7502168215848,54.49459212759111,161.03749265611,58.04283033570914,947.972015447885,0.0,0,0,0,0,1,0.0,0.0,0.0,15.7777777777778,1.0,0.0,4697913.467,9042.92629699111,12.455602675692532,-7.476559214204546,2587.37428206165,69714.022,0
1378,4680,0,Under,Under,892.183382352941,0,583.253936977872,439.837646357341,4,0,0,287.53688877014,0,8.10277763537635,14.213581080403667,781.204592258644,3.999286210112023,19.645655589485024,23.80689064177812,16.20337811163493,12.413097318990564,31.8419155570044,17.783692809955205,78.8191028440339,22.62892020359524,391.085422163588,0.0,0,0,0,0,0,0.0,1.0,1.0,26.8823529411765,0.892857142857143,0.0357142857142857,3532251.25,9588.52730949187,-37.10611462684507,-75.5581467191949,2215.84008574515,91728.002,89
1379,4681,2,Global,Global,1268.19472222222,0,420.097871773428,940.786483312088,11,3,0,310.004440668369,1,21.2335780727924,0.9178270552619144,1192.36490397372,3.999286210112028,19.645655589485035,23.806890641778185,16.20337811163488,12.413097318990545,48.6008184817436,17.78369280995519,120.302841182999,22.628920203595197,596.919854881266,0.0,1,1,0,0,4,56.0,4.5,1.0,26.4583333333333,0.661764705882353,0.117647058823529,2739915.625,10837.1554219632,-16.150907144240414,-55.989746107831614,1856.24091872585,14087.249,7
1380,4682,2,Global,Global,2456.13072535211,0,615.381148289391,1548.47093151828,16,7,5,15.5291883224748,0,-4.78204730633409,2.681727126402917,2179.1496520899,3.9992862101120368,19.64565558948503,23.80689064177817,16.2033781116349,12.413097318990584,88.8221855011177,17.783692809955156,219.863813196516,22.628920203595147,1090.92249340369,6.818181818181818,44,8,11,0,11,180.0,1.726027397260274,1.0136986301369864,24.3098591549296,0.458015267175573,0.312977099236641,6924982.12,7943.59325966441,10.453050094482856,9.731179875741097,1517.08762560301,15470.54,215
1381,4683,2,Global,Global,490.119222011385,0,367.761253064237,4617.45575857569,58,42,9,77.1942806763498,1,20.4775631259032,29.249636720604684,2179.1496520899,3.9992862101120368,19.64565558948503,23.80689064177817,16.2033781116349,12.413097318990584,88.8221855011177,17.783692809955156,219.863813196516,22.628920203595147,1090.92249340369,2.2900763358778624,131,9,16,3,13,78.0,4.013333333333334,1.24,35.5181644359465,0.628099173553719,0.309917355371901,6987185.214,4481.64739769432,-8.39141726478716,-2.752293577981591,1215.61541277607,1268.567,126
1382,4688,2,Global,Global,9370.36833333333,0,428.093644831588,1237.37735721223,6,10,2,27.4589859446283,0,-17.5867599814601,-5.82398704360279,3354.2887682864,8.439140994279992,13.441016513102308,17.29399510364705,19.444511724057943,13.693249300512443,51.8622152273769,31.241717310638684,92.9442839949417,50.09241286862485,1523.4099713056,0.0,6,4,4,0,6,354.0,1.4791666666666667,1.0,27.0,0.85,0.05,7029616.727,13417.1550731456,-24.75507850512995,-25.00000000000005,289.700052828689,23610.599,68
1383,4689,2,Global,Global,10880.9148,0,486.629445288938,911.448487707533,5,17,5,131.151575433477,2,12.1077978908936,25.241039324684472,4623.47911304342,8.439140994279967,13.441016513102303,17.293995103647053,19.444511724057925,13.693249300512422,71.4857561242222,31.241717310638705,128.112391452487,50.0924128686249,2099.83536585366,14.285714285714286,35,9,2,0,12,145.0,2.84,1.04,29.0,0.666666666666667,0.0555555555555556,8373907.455,17382.9638323913,7.919389478162106,6.391042577631492,674.939325606475,1511.785,60
1384,4690,2,Both,Global,12945.7078947368,0,261.444161464877,941.5011042618,5,11,4,26.6835456591614,0,20.2455368940412,36.51981829135568,4518.31826009725,8.500158362105498,14.124067422588343,17.246045896248184,18.89751336317252,13.44778987218282,83.9058325496708,27.425746903582432,137.304530254371,46.15788114172455,1913.18886176595,9.090909090909092,132,7,12,0,17,76.0,4.648648648648649,1.054054054054054,32.1578947368421,0.352941176470588,0.176470588235294,8902585.0,16529.4761724504,26.02187717504906,9.339659961587984,1071.16817332135,3728.369,80
1385,4691,2,Global,Global,48719.418,0,242.188565111312,401.514788937044,1,12,2,47.765547177617,0,16.193048743727,32.95575604709157,3509.88932967025,8.57838573175315,14.999773436936849,17.18457257307518,18.196233637439363,13.133098397972578,79.1677854310557,24.072189086742107,118.716559010542,42.02547811304653,1347.87203791469,0.0,24,8,3,0,8,162.0,1.3379310344827586,1.006896551724138,20.8666666666667,0.444444444444444,0.111111111111111,7779080.8,16127.9521966988,6.339656798602154,-12.948915352348918,1090.44452130097,11981.456,184
1386,4692,2,Global,Global,16834.2258333333,0,607.617189370151,0.0,0,0,0,246.208753648769,1,-6.27157210631717,0.159387578270366,2969.90635587482,8.578385731753167,14.999773436936868,17.184572573075187,18.196233637439413,13.133098397972589,66.9881261339703,24.072189086742057,100.45247300892,42.02547811304658,1140.50710900474,0.0,12,4,1,0,4,319.0,1.3529411764705883,1.0,26.5,0.272727272727273,0.0,7961390.667,14207.7390812967,-29.548779211609265,-16.386236011767668,1102.30314708941,50211.585,67
1387,4693,2,Global,Global,17308.7742857143,0,457.947162403535,367.807973923734,1,5,4,69.8319945808569,0,-32.9571650048562,-29.88180810804132,2247.81666639955,7.127371825716528,20.087888685798493,19.85420065049707,17.680784104339605,12.518107281284165,51.1874390160632,29.645441508097317,75.0049893050497,47.05135198014853,2026.8103832367,50.0,2,1,0,0,0,12.0,1.0952380952380951,1.0,23.5,0.0,0.166666666666667,3555635.5176666663,14044.1709229141,-39.352131363766496,-35.97865822803174,1291.4369715083,76842.075,20
1388,4694,2,Both,Both,6849.8380952381,1,112.611032532598,1874.43448546662,13,20,8,81.128825254736,1,7.09414221529287,17.58863162125831,3213.96591669048,6.9292949653042495,20.78246362385908,20.21862965138008,17.610420460826212,12.434155288082549,73.2836152222208,30.3980347898784,107.043537744388,47.74809470756587,3125.08286802031,6.451612903225806,31,5,7,0,13,165.0,1.297945205479452,1.0,17.7,0.117647058823529,0.382352941176471,6224091.0,15598.1366280369,40.96923501073488,-17.58077279786042,1562.30220455029,909.166,410
1389,4695,2,Global,Global,1124.3298372093,0,368.629990447969,3468.92752852255,26,11,3,194.338560312422,1,-17.1052164294831,-19.825773922871853,4285.28788892064,6.9292949653042335,20.782463623859066,20.218629651380105,17.61042046082621,12.434155288082554,97.711486962961,30.398034789878317,142.724716992517,47.74809470756596,4166.77715736041,5.769230769230769,52,9,11,0,17,216.0,1.6428571428571428,1.0112781954887218,21.6604651162791,0.773399014778325,0.152709359605911,3780780.75,16564.2858783279,-27.440099931934327,3.482587064676499,1879.89585056258,81.646,390
1390,4696,2,Global,Global,1575.5743539823,0,761.141300393133,2591.38776394793,21,1,0,225.960515828725,2,-37.7913453432846,-36.3181924494472,4120.46912396216,6.929294965304224,20.78246362385904,20.218629651380077,17.61042046082619,12.434155288082536,93.953352849001,30.39803478987836,137.235304800497,47.74809470756601,4006.51649746193,0.0,2,2,3,0,9,77.0,1.25,1.0,21.8834951456311,0.806122448979592,0.0612244897959184,3668230.544,17922.2616243601,-36.0445799557343,-8.036849136013375,1709.1361106682,1017.429,145
1391,4697,2,Global,Global,1147.08553305785,0,816.200592871749,3854.77948664429,33,13,7,183.818116114161,0,9.74976029024554,14.581779538882175,4407.1228977642,7.089578890571097,20.073469474196024,19.76695164444476,17.43151286245026,12.666392743997749,91.4409225004005,30.201236976280114,141.10084655713,48.14082743291901,4088.23251257837,6.666666666666667,30,5,8,0,13,82.0,2.188888888888889,1.011111111111111,23.7603305785124,0.773333333333333,0.182222222222222,3895264.885,16847.3815223793,2.9908638937191148,4.636388554743174,1709.01764344256,1017.386,138
1392,4698,2,Global,Both,6653.64704166667,0,907.700444068665,1689.71122434959,11,14,7,31.8078910066614,1,95.270682846123,110.73136712045203,3744.28970817962,7.495269565755674,18.278951934150854,18.623720623027552,16.978684269315092,13.254203219293569,58.2300559484993,29.47091699847177,107.661338630247,49.29224010060207,3049.70959357265,14.285714285714286,7,2,2,0,8,48.0,8.0,1.0,17.3125,0.681818181818182,0.181818181818182,5001035.533,8774.82016916409,12.42031149313362,-14.658314677773962,1800.16057380012,24082.083,8
1393,4723,0,Under,Under,401.526722689076,0,289.797370697345,2464.84581117961,24,12,0,227.6539781823,0,10.2141189912962,21.945150209887014,713.493898180748,8.179122475958456,12.920358448055222,11.39187589569174,14.18594142522354,14.642888596503774,3.38121758712913,14.517556915853088,7.05814983003191,53.48722914508832,84.2477876106194,0.0,20,3,4,0,4,120.0,2.212121212121212,1.0606060606060606,32.1176470588235,0.772727272727273,0.181818181818182,1688509.226,0.0,-57.05628530135222,0.0,5059.44193943557,0.0,36
1394,4725,0,Under,Under,1404.08808510638,0,324.011931527118,919.67957282518,9,0,0,345.78280556272,1,-53.0157396726135,-47.49826552067729,692.508783528373,8.179122475958463,12.920358448055223,11.391875895691738,14.185941425223588,14.642888596503754,3.2817700110371,14.517556915853085,6.85055718797215,53.487229145088286,81.7699115044248,0.0,1,1,1,0,4,83.0,1.137931034482759,1.0,17.6382978723404,0.871794871794872,0.0769230769230769,2041676.593,0.0,-70.09577806062406,0.0,5452.16857083621,0.0,116
1395,4728,2,Local,Local,347.251092342342,0,575.325537850995,5290.72512516441,82,19,15,117.358185772425,0,1.24564340161297,10.49697699757292,3901.24398144578,7.659038144853328,14.360882696619944,13.0487728655707,13.988716166616218,15.35135833863198,11.0716543732324,23.67043726980792,46.3055284373465,57.38677355346332,511.341788205453,0.0,50,7,7,0,9,78.0,2.155339805825242,1.0485436893203883,27.3476297968397,0.863636363636364,0.114832535885167,2254562.979,7384.49753630809,31.663479391601687,5.660377358490465,4259.57993150454,54.583,169
1396,4729,0,Under,Under,506.89380952381,0,627.259182592343,2856.09603327114,44,12,6,114.832074657354,1,-24.5745031317805,-17.25436952633257,3622.5836970568,7.659038144853321,14.360882696619944,13.048772865570683,13.988716166616218,15.35135833863196,10.2808219180015,23.67043726980793,42.9979906918218,57.38677355346329,474.817374762207,0.0,5,4,4,0,8,36.0,1.4782608695652173,1.0108695652173914,28.218253968254,0.881057268722467,0.066079295154185,1769162.519,12888.0381529905,8.862336879765294,12.4324324324325,3863.13300468463,219.861,135
1397,4730,1,Under,Local,563.888341013825,0,727.608314357623,3284.37195991146,45,10,8,174.765640799502,0,-11.6725279117349,-1.6581010525873892,3831.57891034854,7.659038144853297,14.360882696619932,13.04877286557068,13.9887161666162,15.351358338631954,10.8739462594246,23.67043726980806,45.4786440009653,57.38677355346335,502.210684844642,0.0,11,4,0,0,4,47.0,1.2777777777777777,1.0,27.0184331797235,0.89,0.045,2082105.292,7732.82289179432,58.57836745876679,48.64864864864877,3467.53705517299,1025.756,117
1398,4731,0,Under,Under,520.243278688525,0,686.769425442181,1418.03392569596,21,2,0,216.458333899821,1,-31.7094421492361,-24.95192093585573,2716.9377727926,7.659038144853303,14.360882696619916,13.048772865570676,13.988716166616218,15.35135833863195,7.71061643850111,23.67043726980801,32.2484930188663,57.38677355346322,356.113031071655,0.0,4,2,0,0,4,98.0,1.2096774193548387,1.0,28.172131147541,0.87962962962963,0.0277777777777778,2654964.526,3831.57891034854,-20.361227472755424,-29.09090909090912,3073.12073375608,1329.088,88
1399,4735,0,Under,Under,7391.4818,0,342.027554474269,469.61919866768,3,11,8,117.728812907499,0,-25.7343404234779,-18.62966582124654,3163.56041659452,9.429826260920088,12.670085278139725,13.378914638722256,15.04172834694556,14.96629893519942,8.39659950561234,43.10360440136069,55.3158640759089,67.0666598790053,262.630188679245,0.0,5,3,5,0,6,33.0,1.5268817204301075,1.032258064516129,12.9428571428571,0.931034482758621,0.0344827586206897,2961210.818,5385.62756987398,2.1838710669557253,17.481588748942965,1525.61931225202,44998.625,153
1400,4736,2,Local,Local,6051.7258490566,0,511.097902561171,1187.58467893875,6,18,7,80.7809424815313,1,-5.81881275811501,2.0550767171734776,2963.42192938493,10.133247838271938,14.786036861108686,13.326616362029316,14.72306605555933,13.904068682963471,12.3101236094961,51.01093536155665,81.8585002038145,70.71070604915998,298.407232704403,0.0,1,1,2,0,4,87.0,1.304878048780488,1.0121951219512195,12.0377358490566,0.844444444444444,0.111111111111111,3523673.852,10338.7733516281,34.88896359442158,14.652747617037424,1161.45516117851,24814.796,167
1401,4737,0,Under,Under,507.334453551913,1,185.486041910078,4908.02353041138,65,9,6,31.5182345295774,0,10.7471504407314,16.83225845601406,2559.31162013938,10.69681143864137,16.481283823527217,13.284716303721185,14.467761876646144,13.053036635261543,13.7068407500229,54.15050610240984,91.4825698974741,72.13884182938203,293.965758211041,0.0,24,6,12,0,10,72.0,3.3076923076923075,1.0769230769230769,27.1939890710383,0.848571428571429,0.142857142857143,2236908.333,10230.0388508521,8.65866388975701,0.0704555457756611,831.073459414713,0.0,61
1402,4738,3,Local,Under,339.60902247191,0,357.533785171144,5391.01720897715,86,6,7,114.673677965725,0,23.856366581877,32.36714776282539,2559.31162013938,10.69681143864137,16.481283823527217,13.284716303721185,14.467761876646144,13.053036635261543,13.7068407500229,54.15050610240984,91.4825698974741,72.13884182938203,293.965758211041,2.9411764705882355,68,7,12,1,12,83.0,4.775510204081632,1.0612244897959184,32.1301369863014,0.754216867469879,0.216867469879518,2311988.916,9871.63053482331,20.66691757628033,3.70370370370383,593.825981617747,1414.493,79
1403,4739,0,Under,Under,735.165395510204,0,465.593624463344,4429.46477418962,55,21,9,153.862762119398,0,-3.38410867363931,4.488767487492743,2513.6096269226,10.696811438641356,16.481283823527242,13.284716303721227,14.467761876646174,13.053036635261543,13.4620757366297,54.15050610240954,89.8489525778763,72.13884182938207,288.716369671558,11.538461538461538,26,6,15,2,11,84.0,1.88,1.03,32.662447257384,0.756521739130435,0.217391304347826,2555480.6,8134.95479258588,44.86969009530194,23.59550561797741,578.63347285515,3222.085,116
1404,4740,0,Under,Under,898.764815418502,0,317.563684493112,2792.60343265405,46,13,11,66.7212122170651,0,-7.30639560063011,-0.6316000753488848,2422.20564048905,10.696811438641364,16.481283823527274,13.284716303721227,14.46776187664617,13.053036635261575,12.9725457098431,54.15050610240981,86.5817179386808,72.13884182938212,278.217592592593,0.0,14,5,6,0,6,36.0,1.6082474226804124,1.0103092783505154,33.4906542056075,0.833333333333333,0.147619047619048,2716224.421,9322.05599654887,67.68962599066779,3.9343956477317312,798.276451687643,6570.047,148
1405,4741,0,Under,Under,1196.6269047619,0,552.410587671091,2695.33171800642,27,9,9,107.277336507178,0,-19.5823694002065,-12.140063895374045,4523.34670878754,10.523968054635436,14.289078621076747,13.338988307580186,15.205689100302948,13.996254303360244,21.5585263255558,41.66389114757134,107.261971128743,67.31862136902396,436.956752004417,0.0,3,3,1,0,3,43.0,1.5365853658536586,1.024390243902439,26.7831325301205,0.962025316455696,0.0126582278481013,2360291.226,11910.5928324735,19.39187079010496,51.91004419040868,1122.45939287647,10762.574,79
1406,4742,1,Under,Global,12933.0396388889,0,627.593888958775,467.818458597546,3,6,14,64.6786685978311,2,0.340858047949127,7.021802802892025,6062.41174559687,10.44445496849809,13.600346403559293,13.37833370263106,15.4404109034426,14.301459111504094,28.3266828439487,36.55818747140259,122.811814458814,63.72414544421997,559.197883475078,4.0,25,8,9,0,11,76.0,4.966666666666667,1.2,19.5714285714286,0.806451612903226,0.0645161290322581,2965649.045,15099.3247073798,35.58521343955941,60.60087091534223,1484.19206368702,20257.788,42
1407,4743,2,Both,Both,1354.69181496063,0,473.812852944702,3432.35069373524,37,9,8,117.247479558744,1,-1.58430190882959,7.545657377073355,7931.43799821853,9.755905190136536,15.649121019702156,14.243467964649955,15.209714677727623,14.206147632297425,59.5055019656467,30.45931045081021,268.404070785247,50.549876394360425,1419.59837419185,4.0,25,6,13,1,11,117.0,1.60989010989011,1.0274725274725274,22.8645833333333,0.659663865546218,0.294117647058824,2223312.886,19185.4593966765,21.277916717285343,65.36352524542606,1861.7137999845,18.437,258
1408,4744,0,Under,Under,316.558372513562,0,344.220938974481,5818.21734549554,90,40,10,34.1124407779173,1,9.66236183908847,22.029515639875527,5457.28292991417,10.379113973907844,20.883586235065597,14.472245484773948,14.623833803319974,13.496196683453128,29.7241527054401,43.62725218071173,170.471338415331,64.59542137656256,1572.97582164889,1.7857142857142858,112,7,14,3,13,54.0,4.783333333333333,1.0833333333333333,29.9173333333333,0.688931297709924,0.295801526717557,3110860.19,19628.6226430733,9.970360337204704,11.210715680857358,2247.08069771929,55.582,111
1409,4745,0,Under,Under,263.875340514469,0,576.817788520391,5556.4674668389,106,5,6,89.8366055979004,1,-6.04275314410199,2.9605584077597684,2277.42841662683,10.379113973907868,20.88358623506564,14.472245484773984,14.623833803320007,13.496196683453158,12.4044567417342,43.6272521807116,71.1409460190093,64.59542137656261,656.43285878646,0.0,41,7,4,0,8,32.0,3.0,1.0810810810810811,33.8900709219858,0.909547738693467,0.0653266331658292,2103837.5,13587.1796274634,2.3303383067677546,-32.95360835523138,2636.85537126013,5125.059,53
1410,4746,0,Under,Under,928.292191011236,0,467.84077212439,3800.94582523265,47,0,3,47.712657285294,0,-30.5547917609303,-27.246627407436637,2899.94724992064,7.628090620658864,15.484571111737482,14.545080597645804,15.867135464553336,16.784668446838207,96.2442887892543,46.5746767485509,255.000721386283,71.47854177432328,558.746207804257,0.0,2,2,4,0,5,30.0,1.4285714285714286,1.0,34.1290322580645,0.878048780487805,0.0426829268292683,2662691.571,15689.3581220878,-10.499981127933433,-26.06587911743718,3029.33689669012,55249.159,110
1411,4747,0,Under,Under,207.922677760968,0,625.607821916275,7641.77815384771,131,0,0,359.270165582382,3,-11.9509795184006,-11.143168185573977,5170.72204808592,6.284812473040596,14.533047052556386,15.029542226348998,16.10231005982838,17.571969777086967,213.452876808361,46.23454397002197,544.59882608154,71.58299190105622,1187.60062526271,0.0,6,4,3,0,5,23.0,1.697674418604651,1.069767441860465,32.7504132231405,0.932069510268562,0.0537124802527646,2243947.925,18413.669120523,-32.25853069756548,12.32355733649812,3423.5944584854,14504.138,92
1412,4748,3,Global,Under,247.713013029316,0,227.304137325923,6564.55174095152,102,2,1,208.439785746078,2,-28.5489571349568,-31.451987640922333,4537.36455852791,5.827610974216885,13.49545609203011,14.846990959153546,16.57956394036002,18.45923788956166,209.382317556445,45.9816719282389,478.059854020676,71.39666043359897,1315.23303528721,1.351351351351351,74,7,13,5,9,52.0,1.7894736842105263,1.0287081339712918,40.0821643286573,0.65982905982906,0.323076923076923,2392722.75,19175.9588438281,-42.153622315764565,-5.353060142006367,3819.07805582681,11496.234,283
1413,4749,2,Global,Global,2876.99848484848,1,179.4173042207,3456.38328771851,32,23,3,107.112771896558,0,26.5518429323244,30.999839605338558,3824.67557524669,5.498064605515093,14.75417638898528,16.332935796488915,16.46597870884701,17.28022467654335,294.534160061671,52.50893476603332,336.594976783356,67.84943614228406,2094.59996676151,2.7522935779816518,109,9,16,15,13,362.0,2.190031152647975,1.0249221183800623,52.5392156862745,0.302521008403361,0.512605042016807,2203502.0,15201.5325054527,25.75852308622584,0.6392105236705389,3537.02629971991,0.0,744
1414,4750,2,Global,Global,1509.0099137931,0,236.175274650853,2312.28619883689,30,21,4,125.684330812609,3,7.6852111507955,27.872559240882197,3756.59241594485,4.935529038022073,18.017548267151447,19.28508594173821,16.767770608973496,15.896397781476272,1090.14207755937,55.75030712826568,454.233095217944,61.318352370346176,4944.12349905977,4.444444444444445,45,7,5,5,5,99.0,1.377431906614786,1.0116731517509727,42.6136363636364,0.30188679245283,0.566037735849057,5182042.334666667,15492.5675391186,-17.44960871809559,-3.009171166509526,3199.12015130277,0.0,511
1415,4751,1,Under,Global,286.257262443439,0,345.662435729356,6224.38103774295,103,11,1,200.398109423368,0,0.426216550515419,11.24711311573205,4706.2168489876,5.889628182740487,17.372039237708723,18.279628861210696,15.904205314640937,14.88958986092902,641.57500002758,58.2353418007852,418.573258051226,64.57661271663179,3245.92334335449,0.0,22,5,9,4,8,303.0,1.632850241545894,1.0096618357487923,38.2495784148398,0.767515923566879,0.213375796178344,3030069.524,16073.3849017756,-42.94270990942661,17.118251762084057,2877.22547475968,0.0,336
1416,4752,2,Global,Global,503.55762755102,0,345.216155523125,4524.78021809661,51,9,0,224.762638392508,1,-8.12577079635309,0.5699702007095839,4532.66001933763,6.350127646620501,16.34038557869908,17.705908943250453,15.56364206178962,14.58476079350333,256.178185067483,62.8096105928103,310.905955310778,66.94852153498275,1763.12899977906,0.0,24,6,6,0,10,51.0,1.4540816326530612,1.0051020408163265,31.4114583333333,0.697802197802198,0.230769230769231,2978331.111,13954.5700571289,-6.128987634406711,29.92618191119592,2577.34846602046,0.0,281
1417,4753,2,Both,Both,669.620777070064,1,124.566669521971,5286.45800052767,51,42,6,100.354306016483,1,10.3296958386776,22.64532909913505,4592.02601485197,6.464010748808523,14.38734676654685,17.35551234449453,15.659184387713823,14.936413939640396,108.907109699348,62.93068079801453,238.654270371885,67.23545052051382,1462.16834264432,6.7669172932330826,133,8,17,3,16,95.0,2.6651583710407243,1.0361990950226243,31.3709677419355,0.445614035087719,0.463157894736842,3057299.732,14722.313957857,40.19294121551747,24.76370298845029,2308.08704136905,1993.281,349
1418,4754,2,Both,Both,1649.19801075269,0,282.519939977184,2730.32518213766,29,4,7,50.0821697368347,2,90.4974433582259,111.47554044878142,4592.02601485197,6.464010748808523,14.38734676654685,17.35551234449453,15.659184387713823,14.936413939640396,108.907109699348,62.93068079801453,238.654270371885,67.23545052051382,1462.16834264432,0.0,52,7,15,0,16,68.0,5.472222222222222,1.1944444444444444,29.9438202247191,0.593023255813954,0.331395348837209,3161031.825,16920.3013636151,60.84741195565528,8.55660111885512,2081.35735958719,0.0,56
1419,4755,1,Under,Global,7063.94,0,288.097612943766,615.893028079055,3,0,0,220.965928999331,1,-14.3354430867453,15.908560069598153,3956.5815169127,6.088143054078746,13.578758802749098,17.907082609848192,15.459069220137003,14.248785205613451,64.3765731610748,57.12666134598877,171.552105576689,58.418177776820514,855.149238330738,9.090909090909092,11,6,10,0,11,52.0,3.628571428571429,1.0,15.125,0.6,0.1,4811297.5,11686.1083885716,-22.961450385647005,1.5714056045042804,1912.34754126494,70261.349,82
1420,4757,0,Under,Under,2200.30639175258,0,673.588539217337,1526.40877399728,11,5,9,56.6300343852835,3,-33.8767473642153,-27.929958414980405,5607.22021961825,5.499591967607894,12.467509008677098,18.81232594062903,15.17294492725222,13.201186119616498,31.2756503186416,16.27864085551232,176.168252137164,35.08286329866294,384.00909965829,0.0,6,3,9,0,6,101.0,1.547945205479452,1.0136986301369864,24.9690721649485,0.75,0.108695652173913,3107631.741,4243.15045422873,-33.421016004760304,296.4427102058152,1908.36358976153,36234.795,157
1421,4758,2,Global,Global,2977.12838297872,0,889.955244688103,1525.78656099137,14,7,4,158.000029790965,1,18.2548850506649,25.77044738041759,2269.58095799637,4.087539807988575,19.223410151395964,23.51309165946992,16.142764176482878,12.459455650786584,87.8111492499222,17.77092963009743,219.712379945223,22.86667577552593,1078.50195996799,0.0,6,3,0,0,4,198.0,2.090909090909091,1.0909090909090908,13.6524822695035,0.795081967213115,0.0819672131147541,13216600.774,11281.2325212863,37.65953495051912,-19.52719869166948,1528.93914167429,4612.948,30
1422,4759,2,Global,Global,1383.25146428571,0,495.485943556812,4390.13210360995,37,4,4,135.665123275957,0,115.652445555575,13.229845125258894,2302.49774560442,3.999286210112042,19.64565558948505,23.80689064177821,16.203378111634965,12.413097318990587,93.8498563785394,17.783692809955205,232.308934698205,22.628920203595204,1152.672823219,0.0,66,10,10,0,11,117.0,64.0,4.0,28.2773722627737,0.565891472868217,0.348837209302326,5269820.216,6627.88026217617,4.741165826310247,4.2187390776019145,1163.48604541094,289.04,9
1423,4764,2,Global,Global,8065.46391304348,0,338.659897109796,1472.10055739428,9,25,3,90.7246930010465,1,14.3875164958604,30.40876943899331,4079.54039386184,8.439140994279969,13.441016513102312,17.293995103647045,19.44451172405792,13.69324930051242,63.0756671684314,31.24171731063872,113.040345399253,50.09241286862503,1852.79591104735,0.0,9,5,7,0,9,56.0,2.170212765957447,1.0212765957446808,26.3478260869565,0.772727272727273,0.0454545454545455,8812048.5,8068.42433452675,10.017166642834065,1.1235955056179772,236.722632294666,0.0,64
1424,4765,2,Global,Global,6691.73942857143,1,90.0771366774569,1460.60767089443,8,16,4,98.9827177745937,2,12.421168743349,28.235399578803158,4714.13556624035,8.439140994279978,13.441016513102298,17.293995103647042,19.44451172405792,13.693249300512422,72.887437616854,31.24171731063876,130.624399128026,50.09241286862486,2141.00860832138,0.0,26,5,8,0,9,41.0,2.4761904761904763,1.0238095238095235,30.0625,0.78125,0.03125,7695966.55,16853.5295129589,-0.4964976998490117,11.88482656088344,517.236948504333,2324.323,38
